ID,Name,Age,Salary,Join_Date,Department,Education_Level,Work_Experience,Performance_Score,Bonus,Remote_Work,Job_Satisfaction,Customer_Satisfaction
1412,Charlie,40,68525.0,2018-11-12,HR,High School,20.0,4,3201,0,4.232270143349382,4
1413,David,39,42943.0,2018-11-13,HR,High School,26.0,5,7019,0,0.7794576318027766,7
1414,Alice,56,74972.0,2018-11-14,HR,Master's,26.0,3,6659,0,2.940856213109781,1
1415,David,28,75468.0,2018-11-15,Marketing,High School,4.0,3,2153,0,3.6607392065571895,9
1416,Eve,44,59797.0,2018-11-16,Marketing,High School,25.0,4,5161,1,4.054179960707121,9
1417,Bob,35,50734.0,2018-11-17,IT ,High School,8.0,2,2336,0,0.6964475740984867,10
1418,Grace,37,92138.0,2018-11-18,IT,PhD,18.0,4,9598,0,5.665979033199551,6
1419,Eve,50,77371.0,2018-11-19,Finance,High School,20.0,2,4478,0,1.6392126066953903,6
1420,Bob,40,66563.0,2018-11-20,Finance,PhD,14.0,4,1276,1,0.7314530801419314,6
1421,Bob,40,52944.0,2018-11-21,HR,Bachelor's,12.0,4,$7758,1,2.34613904790276,5
1422,Hank,45,57672.0,2018-11-22,Finanace,PhD,11.0,2,4480,0,5.971153626562696,1
1423,Hank,31,89538.0,2018-11-23,Finance,Bachelor's,4.0,3,3361,0,10.241745614305769,4
1424,Hank,26,72064.0,2018-11-24,IT ,Master's,1.0,4,6368,1,4.137453663331251,10
1425,Frank,24,61741.0,2018-11-25,Marketing,Master's,26.0,4,9652,0,0.016916262620177466,1
1426,Grace,15,77645.0,2018-11-26,IT ,Master's,3.0,3,3446,0,0.4340396706492666,5
1427,Bob,55,57784.0,2018-11-27,Finanace,Bachelor's,26.0,4,8601,0,0.23801932029544143,4
1428,Grace,23,92512.0,2018-11-28,Marketing,Bachelor's,26.0,3,6051,0,0.3201300875047233,8
1429,Alice,32,90292.0,2018-11-29,IT ,Bachelor's,17.0,3,4517,0,1.4488287344848307,1
1430,Eve,32,63001.0,2018-11-30,Finance,Bachelor's,20.0,2,5802,0,1.2397055681970626,8
1431,Eve,38,60569.0,2018-12-01,Marketing,High School,9.0,5,3375,0,0.36204851986395126,8
1432,Charlie,43,30728.0,2018-12-02,IT,PhD,12.0,2,8850,1,6.417201454188572,1
1433,Hank,43,47776.0,2018-12-03,IT ,PhD,11.0,3,7744,0,2.866869449190933,9
1434,Grace,29,49907.0,2018-12-04,IT,Master's,1.0,4,7389,0,4.775726971149789,9
1435,Alice,33,72027.0,2018-12-05,Finance,High School,25.0,3,7248,0,1.393493508445351,6
1436,Grace,37,65106.0,2018-12-06,Finanace,High School,14.0,3,1971,0,1.5840985491624182,1
1437,Alice,32,49819.0,2018-12-07,Finanace,High School,13.0,3,8136,0,1.146511096654202,7
1438,Grace,51,65782.0,2018-12-08,IT ,PhD,24.0,4,9344,1,1.7310384408256794,7
1439,Charlie,39,77580.0,2018-12-09,IT,Bachelor's,9.0,4,4960,0,2.8277290422151635,9
1440,Alice,42,77917.0,2018-12-10,IT ,Master's,21.0,4,4086,0,2.0376381995009933,1
1441,Eve,41,,2018-12-11,Marketing,Master's,,4,$9921,0,5.458940302367173,8
1442,Eve,46,68076.0,2018-12-12,HR,High School,24.0,4,4967,0,6.9119332451603785,8
1443,David,36,49249.0,2018-12-13,Finance,High School,14.0,4,5951,1,1.9028458415796405,7
1444,Bob,22,83525.0,2018-12-14,Finance,PhD,12.0,3,5002,0,0.8223158875982195,6
1445,Alice,38,81762.0,2018-12-15,Marketing,High School,7.0,3,3332,1,8.711780290681538,1
1446,Grace,28,56529.0,2018-12-16,Marketing,PhD,20.0,4,5375,1,3.984513859388306,10
1447,Bob,29,58509.0,2018-12-17,IT ,High School,20.0,5,1685,0,3.0660129800202576,8
1448,Charlie,40,63080.0,2018-12-18,Marketing,Bachelor's,21.0,3,4888,0,4.1043466088325635,5
1449,Grace,47,36208.0,2018-12-19,IT,High School,13.0,3,1968,0,0.23707047454249452,4
1450,Hank,35,75039.0,2018-12-20,Finance,Bachelor's,0.0,3,8320,1,0.21006482591649112,5
1451,Charlie,38,65907.0,2018-12-21,Finanace,Bachelor's,12.0,3,€3033,0,0.4985911243306281,5
1452,David,52,84552.0,2018-12-22,Marketing,High School,26.0,2,8075,0,0.47857366583900823,10
1453,Bob,37,53523.0,2018-12-23,Finance,High School,7.0,3,6261,0,1.6376515057033172,3
1454,Alice,61,60713.0,2018-12-24,IT ,PhD,17.0,3,9959,0,0.5138033229494028,4
1455,Hank,40,47402.0,2018-12-25,HR,Bachelor's,21.0,4,1645,1,5.783266371477821,4
1456,Frank,17,54935.0,2018-12-26,Marketing,High School,29.0,3,5121,0,2.5889390564163186,8
1457,Charlie,42,52270.0,2018-12-27,Marketing,Bachelor's,29.0,4,9112,0,1.377841091037084,5
1458,Frank,38,84939.0,2018-12-28,Finanace,Master's,8.0,4,7436,0,0.21649470690868267,6
1459,Frank,47,59526.0,2018-12-29,IT,PhD,12.0,5,9828,0,2.6823242580870925,10
1460,Alice,41,71862.0,2018-12-30,Finance,PhD,2.0,4,8097,0,0.3717034088717668,2
1461,Hank,33,64288.0,2018-12-31,HR,Master's,17.0,1,$9292,0,4.078609700950958,9
1462,Hank,22,50958.0,2019-01-01,IT ,High School,9.0,5,6586,0,4.869973104688675,8
1463,Alice,32,67475.0,2019-01-02,IT ,Bachelor's,4.0,4,1868,0,2.3556312148367713,8
1464,Grace,26,78986.0,2019-01-03,HR,Master's,26.0,3,6914,0,0.4861554422190193,10
1465,Alice,29,51883.0,2019-01-04,IT,Master's,24.0,2,9213,0,4.637456494156455,5
1466,Bob,40,82136.0,2019-01-05,Finanace,PhD,5.0,2,7355,1,1.1037614846190449,5
1467,David,51,57254.0,2019-01-06,Finance,High School,29.0,2,2903,1,0.7556058675035348,3
1468,Alice,38,62755.0,2019-01-07,HR,High School,7.0,1,3576,0,1.9077872712730635,2
1469,Frank,23,77960.0,2019-01-08,IT ,Master's,23.0,5,5109,0,7.67809833242706,9
1470,Bob,39,60048.0,2019-01-09,Finanace,High School,6.0,3,5614,1,1.058788580654198,6
1471,Bob,46,,2019-01-10,IT,PhD,20.0,4,9014,0,7.079959463478863,8
1472,David,28,65279.0,2019-01-11,HR,Master's,17.0,4,4293,1,0.16543888746170776,4
1473,Bob,33,71940.0,2019-01-12,Finance,Master's,13.0,4,2935,1,0.26165723027739046,5
1474,Eve,35,34288.0,2019-01-13,IT,Bachelor's,14.0,4,1615,0,3.5975630651808057,10
1475,David,27,42554.0,2019-01-14,IT ,PhD,9.0,5,6057,0,0.6343589397747235,5
1476,Eve,41,79239.0,2019-01-15,HR,Master's,25.0,3,9478,0,1.1421156146966105,10
1477,David,33,85557.0,2019-01-16,HR,PhD,20.0,5,2923,0,0.439842882999566,4
1478,Eve,39,56342.0,2019-01-17,Finanace,Master's,11.0,4,7455,1,1.2115165047191803,2
1479,Charlie,26,66339.0,2019-01-18,HR,Master's,6.0,2,8604,1,0.9874294546478612,6
1480,Alice,30,74420.0,2019-01-19,IT ,Bachelor's,27.0,4,9152,0,3.9992577898086585,4
1481,Charlie,42,80398.0,2019-01-20,HR,Master's,,4,$3773,0,3.63222083823781,4
1482,Eve,31,39584.0,2019-01-21,Finanace,Bachelor's,6.0,5,6193,0,9.298427386976845,10
1483,Hank,52,56709.0,2019-01-22,IT,High School,10.0,3,2903,0,3.8666502793198267,3
1484,Charlie,31,65011.0,2019-01-23,HR,Master's,12.0,4,1143,0,3.5605384492437304,8
1485,Charlie,37,80547.0,2019-01-24,Marketing,Bachelor's,14.0,1,8496,1,3.554510109705952,6
1486,Alice,44,107476.0,2019-01-25,Finanace,PhD,17.0,3,3256,0,6.435909678028892,9
1487,Charlie,20,66579.0,2019-01-26,IT,Master's,6.0,2,1699,0,1.053939742992262,5
1488,Frank,17,48895.0,2019-01-27,HR,PhD,5.0,3,7318,0,1.0704196114779538,6
1489,Bob,19,76034.0,2019-01-28,Marketing,PhD,22.0,4,1270,0,4.055259234924712,9
1490,Hank,47,89814.0,2019-01-29,Finanace,Bachelor's,10.0,3,9254,0,0.7790536093293323,4
1491,Eve,29,71620.0,2019-01-30,Finanace,High School,7.0,3,2007,0,7.2919374306249045,10
1492,Hank,60,56400.0,2019-01-31,IT ,High School,19.0,3,8203,0,2.2957457253514413,7
1493,Grace,29,84369.0,2019-02-01,Finanace,Master's,0.0,2,4724,1,1.070560285710636,10
1494,Bob,36,79953.0,2019-02-02,Marketing,Master's,7.0,3,7599,0,4.489666324059843,10
1495,Grace,50,54608.0,2019-02-03,Finance,High School,7.0,2,7487,0,1.123297744412548,6
1496,Bob,55,75721.0,2019-02-04,Finanace,Master's,18.0,4,8917,1,9.913163648712091,6
1497,Eve,55,84958.0,2019-02-05,Finance,PhD,2.0,1,5509,1,12.221722242651145,6
1498,Frank,47,87728.0,2019-02-06,Marketing,High School,4.0,2,6400,0,3.2970032704205874,4
1499,Frank,45,69003.0,2019-02-07,HR,PhD,29.0,3,5320,0,0.3618755902244589,10
1500,Hank,40,64628.0,2019-02-08,Finanace,PhD,2.0,4,6472,1,0.9163524162698732,6
1501,Charlie,42,,2019-02-09,IT,Master's,14.0,1,€$8206,0,2.1733994211651426,7
1502,Charlie,29,51847.0,2019-02-10,HR,High School,13.0,4,7872,0,5.720449535829102,2
1503,Frank,26,76578.0,2019-02-11,Finanace,Bachelor's,20.0,4,8923,0,0.6132837236469211,9
1504,Frank,34,49449.0,2019-02-12,Finanace,Master's,14.0,4,5716,0,0.33079576948748046,7
1505,Hank,33,85980.0,2019-02-13,Marketing,Master's,23.0,2,8118,0,0.2321904537515918,3
1506,Eve,30,66129.0,2019-02-14,HR,High School,16.0,4,3620,0,2.121540932022036,10
1507,Charlie,41,89028.0,2019-02-15,Marketing,High School,17.0,4,3536,1,6.480678783190304,10
1508,Alice,44,77371.0,2019-02-16,Marketing,PhD,1.0,1,6103,1,0.1298476909796094,7
1509,Hank,35,51651.0,2019-02-17,Finanace,Bachelor's,11.0,4,8080,1,0.7159959313719055,10
1510,Frank,49,91369.0,2019-02-18,HR,Bachelor's,15.0,5,6317,0,3.5452352015252746,10
1511,Charlie,23,93268.0,2019-02-19,Finance,Master's,3.0,4,2195,0,5.243746296329197,5
1512,Alice,33,83234.0,2019-02-20,HR,Bachelor's,24.0,4,9699,1,4.941412007074659,9
1513,Charlie,27,58576.0,2019-02-21,IT,Master's,1.0,4,1404,0,4.61230153992477,6
1514,Charlie,16,65409.0,2019-02-22,IT ,PhD,27.0,4,2294,0,0.4170959393940591,7
1515,Charlie,34,72181.0,2019-02-23,Finanace,Master's,13.0,4,7054,0,1.5186964805904368,4
1516,David,33,59444.0,2019-02-24,IT,Master's,10.0,4,4625,0,12.548477576732068,2
1517,Charlie,50,95385.0,2019-02-25,Finance,PhD,12.0,4,8868,0,13.499073360856599,4
1518,David,41,72164.0,2019-02-26,IT,Master's,27.0,3,3819,0,2.7671330994537184,9
1519,Alice,24,29449.0,2019-02-27,Marketing,High School,24.0,3,5759,1,3.7060519887709344,3
1520,Bob,53,75090.0,2019-02-28,IT ,Master's,6.0,4,6745,0,9.06523073726002,7
1521,Bob,47,64777.0,2019-03-01,Finance,Bachelor's,,1,$8564,1,1.7931175439307143,4
1522,Frank,40,68876.0,2019-03-02,HR,Master's,23.0,4,4637,1,0.44155896469219574,3
1523,Frank,32,64470.0,2019-03-03,Finance,Master's,0.0,5,2873,0,3.3164473826932745,5
1524,Alice,25,82105.0,2019-03-04,Finanace,Bachelor's,28.0,4,2406,1,9.66431017105592,2
1525,Charlie,31,86795.0,2019-03-05,IT,High School,20.0,5,6514,0,3.584108648025502,10
1526,Grace,45,74245.0,2019-03-06,IT ,Bachelor's,24.0,4,2577,0,4.8785489000865,4
1527,Bob,53,64910.0,2019-03-07,IT ,Master's,27.0,1,8772,0,1.6484332764185385,7
1528,Frank,50,69379.0,2019-03-08,Finanace,Master's,3.0,4,6379,0,0.30431516560819105,2
1529,Charlie,30,70293.0,2019-03-09,HR,High School,17.0,3,6311,0,0.55495080225918,10
1530,Eve,23,57963.0,2019-03-10,Marketing,High School,5.0,3,9828,0,12.163323494899906,6
1531,Bob,36,,2019-03-11,Finanace,PhD,1.0,3,6547,0,2.038823657569976,5
1532,Bob,17,76900.0,2019-03-12,HR,High School,2.0,3,1807,0,0.03628026513541456,3
1533,Grace,38,93106.0,2019-03-13,IT ,PhD,13.0,3,3395,0,9.327864219083274,5
1534,Eve,33,88830.0,2019-03-14,IT ,Master's,7.0,3,5524,0,2.066150499002979,10
1535,David,30,59714.0,2019-03-15,HR,High School,15.0,4,2415,0,5.4285803002796085,7
1536,Alice,19,82304.0,2019-03-16,Finance,PhD,18.0,4,8508,1,2.3852616052661313,3
1537,Eve,40,55735.0,2019-03-17,IT,Bachelor's,17.0,3,3449,0,0.32176119890573035,8
1538,Frank,29,80438.0,2019-03-18,HR,Master's,5.0,3,4496,1,2.8679774227395116,7
1539,Frank,23,62250.0,2019-03-19,Marketing,High School,13.0,4,8103,0,17.857050349125807,4
1540,Hank,6,54651.0,2019-03-20,Finance,Master's,2.0,4,5732,0,0.10606646017929816,5
1541,Hank,34,74200.0,2019-03-21,Finance,Bachelor's,15.0,5,$8022,0,5.531575638482799,10
1542,Alice,52,29881.0,2019-03-22,IT,PhD,0.0,1,8495,0,0.8055244013569238,4
1543,David,51,43735.0,2019-03-23,IT,PhD,11.0,4,9706,1,1.501963688025541,2
1544,Hank,30,67337.0,2019-03-24,Finanace,PhD,29.0,3,6099,0,1.3990366410931714,9
1545,Charlie,28,71236.0,2019-03-25,IT,PhD,13.0,4,8332,0,6.871886393698948,1
1546,Alice,39,64460.0,2019-03-26,Finanace,Master's,18.0,2,4294,0,2.106480157216396,8
1547,Hank,25,46308.0,2019-03-27,HR,High School,21.0,3,3908,0,1.7781374796028107,4
1548,Alice,38,57731.0,2019-03-28,Marketing,Bachelor's,18.0,3,6416,1,5.111659686193244,9
1549,Charlie,42,75868.0,2019-03-29,Marketing,PhD,8.0,3,9532,0,0.15043071189335308,3
1550,Frank,47,78726.0,2019-03-30,IT ,Bachelor's,6.0,3,6670,1,0.27127224853895426,7
1551,Hank,33,69756.0,2019-03-31,Finance,Bachelor's,13.0,4,€3468,0,0.06578255187165744,3
1552,David,32,87352.0,2019-04-01,IT,Master's,4.0,4,3428,0,3.4940918934787306,10
1553,Hank,26,75960.0,2019-04-02,Marketing,Master's,17.0,4,4688,0,2.237215342928189,7
1554,Alice,26,58788.0,2019-04-03,Marketing,Master's,8.0,3,7148,0,6.26295649116015,2
1555,Alice,32,65792.0,2019-04-04,HR,Master's,20.0,3,3027,1,2.0706518485511305,3
1556,David,38,48957.0,2019-04-05,Finance,PhD,6.0,5,8171,0,0.7523906102223406,8
1557,David,44,68377.0,2019-04-06,HR,High School,8.0,4,1315,0,4.906535296975218,7
1558,Grace,26,86681.0,2019-04-07,Marketing,PhD,3.0,3,4989,1,1.0457965913253564,3
1559,Grace,49,80279.0,2019-04-08,Finance,PhD,24.0,3,1530,0,8.232110254132188,8
1560,Eve,32,91030.0,2019-04-09,Finance,Bachelor's,16.0,4,8884,0,0.8647422480940161,9
1561,Eve,34,,2019-04-10,Finanace,Bachelor's,,3,$2859,0,0.5507614222558044,2
1562,Grace,27,90191.0,2019-04-11,HR,Master's,5.0,1,5757,0,2.0396505485161383,2
1563,David,10,67100.0,2019-04-12,Finanace,High School,17.0,4,8872,0,0.15550701266837527,7
1564,Charlie,43,92073.0,2019-04-13,HR,High School,7.0,4,2067,0,0.11127353952499386,8
1565,Alice,42,69672.0,2019-04-14,Finanace,PhD,20.0,4,1727,1,2.0556236128831826,5
1566,Eve,32,80608.0,2019-04-15,Marketing,PhD,14.0,2,1243,0,0.726623173044659,2
1567,Grace,35,92126.0,2019-04-16,HR,PhD,2.0,3,1711,1,0.02818994682727214,10
1568,Alice,40,67098.0,2019-04-17,HR,Bachelor's,1.0,5,8924,0,1.0531732985802753,5
1569,Eve,19,73275.0,2019-04-18,Finanace,PhD,23.0,4,9462,0,1.9466293773782133,3
1570,Alice,29,89332.0,2019-04-19,IT ,PhD,22.0,3,3560,1,1.5040554344398998,9
1571,Charlie,42,68004.0,2019-04-20,Finance,Master's,8.0,2,6139,1,0.4367059644900808,2
1572,Frank,22,50186.0,2019-04-21,IT ,High School,7.0,3,4560,0,2.6001799434309714,9
1573,Alice,37,102145.0,2019-04-22,HR,Bachelor's,26.0,3,5003,0,3.7170697832311492,2
1574,David,21,62953.0,2019-04-23,Marketing,High School,3.0,4,3177,1,3.37677130426086,1
1575,Hank,39,72381.0,2019-04-24,IT,PhD,1.0,5,1837,1,1.5014475026885723,10
1576,Charlie,34,87340.0,2019-04-25,IT ,Master's,13.0,3,4714,1,0.4440948477288591,6
1577,Eve,18,60872.0,2019-04-26,Finance,Bachelor's,28.0,2,4078,0,2.076363761952226,6
1578,Alice,46,54881.0,2019-04-27,Finanace,PhD,1.0,4,6032,0,6.63362304383059,4
1579,Alice,27,73806.0,2019-04-28,Finanace,Master's,1.0,1,2650,0,1.897414356522441,2
1580,Bob,26,43103.0,2019-04-29,Marketing,PhD,29.0,5,3948,1,0.65327815250403,10
1581,Bob,37,65681.0,2019-04-30,Marketing,PhD,26.0,4,$3520,0,0.2930147974942706,3
1582,Hank,46,73675.0,2019-05-01,IT,PhD,27.0,5,8269,0,8.643283234932586,6
1583,Charlie,24,65950.0,2019-05-02,Finanace,High School,21.0,2,8597,1,4.076147415519319,4
1584,Charlie,35,46848.0,2019-05-03,IT ,Bachelor's,6.0,1,1362,0,1.1261187397306522,5
1585,Bob,39,93912.0,2019-05-04,Finance,PhD,11.0,3,9841,1,1.0501724043080982,9
1586,Eve,41,71553.0,2019-05-05,HR,Master's,5.0,3,3256,0,6.767633768040886,5
1587,Frank,36,91467.0,2019-05-06,IT ,Master's,17.0,3,8352,0,0.586469280116692,10
1588,Grace,31,66099.0,2019-05-07,Marketing,High School,3.0,5,5358,0,2.297394208260507,8
1589,Grace,26,56799.0,2019-05-08,IT ,Master's,18.0,4,6297,0,3.750094995091442,2
1590,Eve,35,74037.0,2019-05-09,Marketing,Bachelor's,26.0,4,5861,0,1.5144827041917541,6
1591,Alice,24,,2019-05-10,IT ,PhD,12.0,2,1875,0,0.12216081952929109,6
1592,David,5,52333.0,2019-05-11,HR,PhD,19.0,4,6955,0,0.7753750808633231,5
1593,Charlie,39,92046.0,2019-05-12,HR,PhD,20.0,4,8129,1,6.962495799201742,6
1594,Hank,44,60665.0,2019-05-13,Marketing,Master's,22.0,3,4851,0,2.2214646767189064,5
1595,Charlie,11,42396.0,2019-05-14,HR,Bachelor's,29.0,5,8805,0,5.0693622569263,2
1596,Frank,24,89922.0,2019-05-15,Marketing,High School,24.0,2,7656,0,2.4336681908198496,5
1597,Alice,41,62435.0,2019-05-16,Finanace,High School,26.0,3,2922,0,8.62596983756419,1
1598,Hank,55,60882.0,2019-05-17,HR,PhD,1.0,2,9820,1,7.195110650074993,3
1599,Eve,35,43519.0,2019-05-18,IT,Bachelor's,7.0,4,2128,0,1.9784876242397753,7
1600,Alice,27,96114.0,2019-05-19,IT,Bachelor's,18.0,4,5561,0,1.1493824961244221,4
1601,Hank,33,50657.0,2019-05-20,IT ,Bachelor's,,3,€$9955,1,2.761414281537002,8
1602,Eve,48,70876.0,2019-05-21,IT ,PhD,25.0,2,2019,0,3.3707536844801727,3
1603,Charlie,28,83689.0,2019-05-22,Finanace,High School,27.0,1,6024,0,2.069588294293988,7
1604,Hank,27,76325.0,2019-05-23,IT,High School,3.0,2,8574,1,5.182692376887198,2
1605,Alice,30,69105.0,2019-05-24,Finanace,Bachelor's,15.0,3,4927,1,0.6075551173105493,8
1606,Eve,25,44475.0,2019-05-25,Finance,PhD,18.0,3,3841,0,1.2212524920244587,3
1607,David,36,57854.0,2019-05-26,Marketing,Master's,9.0,3,6477,0,3.4786848068903855,6
1608,David,51,72817.0,2019-05-27,Marketing,Bachelor's,5.0,4,9866,1,0.8498109174150046,2
1609,Charlie,38,58192.0,2019-05-28,Finance,Master's,15.0,3,2008,0,1.7386238761228046,7
1610,Charlie,32,73050.0,2019-05-29,Finanace,High School,9.0,4,2226,1,9.950586343621605,4
1611,Grace,32,80226.0,2019-05-30,IT ,Master's,12.0,1,2635,1,2.9495037381298355,6
1612,Eve,19,84437.0,2019-05-31,IT,Master's,8.0,3,8261,0,8.931157572944063,2
1613,Grace,43,51607.0,2019-06-01,IT,Master's,6.0,3,9515,0,3.8451696258662347,3
1614,Grace,34,102949.0,2019-06-02,IT,Bachelor's,3.0,2,8529,0,3.869319504669561,3
1615,David,33,81512.0,2019-06-03,Finanace,Bachelor's,18.0,2,2685,0,2.6884143040543838,4
1616,Hank,66,69974.0,2019-06-04,IT ,PhD,25.0,4,4712,0,0.46018297965511945,1
1617,Grace,37,86343.0,2019-06-05,Marketing,High School,3.0,5,8058,1,2.2001223745124516,6
1618,David,27,105481.0,2019-06-06,Finanace,PhD,18.0,2,9733,0,0.873730020748692,6
1619,Alice,30,48419.0,2019-06-07,IT,Bachelor's,27.0,3,3944,0,19.873496244810955,4
1620,Grace,46,66621.0,2019-06-08,IT,High School,18.0,5,2327,1,0.9316729649397468,8
1621,Eve,36,,2019-06-09,Marketing,PhD,11.0,2,$6906,0,0.7867676005278268,5
1622,Grace,20,72889.0,2019-06-10,HR,High School,29.0,4,9830,0,2.9335662786557464,10
1623,Alice,44,75480.0,2019-06-11,IT,Bachelor's,12.0,5,3260,0,2.1458643556289623,4
1624,Frank,28,69412.0,2019-06-12,Marketing,Bachelor's,24.0,5,2429,0,0.064752554542289,7
1625,Grace,53,60181.0,2019-06-13,IT ,Bachelor's,3.0,3,3962,1,0.41617690610442215,10
1626,Alice,45,39257.0,2019-06-14,Marketing,High School,24.0,2,8386,0,4.998706485522404,10
1627,David,30,75603.0,2019-06-15,HR,Bachelor's,27.0,3,3468,0,1.9831551164333332,8
1628,Bob,47,91831.0,2019-06-16,Finanace,PhD,9.0,4,4228,0,0.4735257039128418,2
1629,Frank,35,61134.0,2019-06-17,Finanace,PhD,20.0,5,9320,1,1.8778260701273106,1
1630,Alice,43,76600.0,2019-06-18,IT ,Master's,6.0,4,5399,1,0.8756690685401963,6
1631,Hank,39,46477.0,2019-06-19,IT,PhD,29.0,4,4966,0,0.7592292890869574,2
1632,Hank,26,76858.0,2019-06-20,IT,PhD,4.0,4,6281,1,9.49069777028674,8
1633,Charlie,28,64099.0,2019-06-21,Finance,Bachelor's,16.0,4,6017,0,1.348366319181009,5
1634,Alice,45,58563.0,2019-06-22,Finanace,High School,17.0,4,6155,0,0.14263080407326006,2
1635,Charlie,31,58594.0,2019-06-23,Finanace,High School,10.0,4,2250,1,10.552520115824217,5
1636,David,30,64095.0,2019-06-24,Finanace,PhD,14.0,3,5688,0,4.751889131396249,2
1637,Charlie,25,75736.0,2019-06-25,Finanace,Master's,20.0,3,5073,0,0.8807515876701142,6
1638,Alice,39,50317.0,2019-06-26,HR,High School,21.0,4,4787,0,1.5772687725577275,8
1639,Bob,55,64043.0,2019-06-27,HR,PhD,6.0,3,6658,0,5.947806495336645,2
1640,Hank,24,69377.0,2019-06-28,Finance,Bachelor's,17.0,3,4772,0,1.3267616129865207,6
1641,Grace,35,53514.0,2019-06-29,IT ,PhD,,4,$3212,0,2.5138533270794268,6
1642,Frank,49,96949.0,2019-06-30,Marketing,Master's,24.0,4,7867,0,2.296230340754441,1
1643,Grace,34,57197.0,2019-07-01,IT,Master's,5.0,5,7963,0,1.5389566072360956,9
1644,Eve,39,59958.0,2019-07-02,IT,PhD,17.0,2,6693,0,3.0608057932795774,8
1645,Hank,24,55325.0,2019-07-03,IT,PhD,15.0,4,4991,0,1.9233196990770147,4
1646,Bob,39,96977.0,2019-07-04,Marketing,PhD,1.0,3,3187,1,0.06437729999195205,7
1647,Frank,33,78293.0,2019-07-05,IT,Bachelor's,18.0,5,4032,0,5.052211343831137,4
1648,Bob,44,55951.0,2019-07-06,IT,Bachelor's,0.0,2,4903,1,0.3602578227187696,8
1649,Frank,46,86593.0,2019-07-07,IT ,Bachelor's,24.0,4,9220,1,1.8713667405058967,10
1650,David,60,73010.0,2019-07-08,IT,High School,29.0,4,4670,0,2.6017931505630467,2
1651,Alice,40,,2019-07-09,IT ,Master's,25.0,3,€6727,0,3.6674905009026038,2
1652,Eve,38,64832.0,2019-07-10,IT,High School,10.0,5,5894,0,1.5869511421327998,3
1653,Hank,36,58758.0,2019-07-11,Finance,High School,19.0,4,6518,0,3.9902920808807725,4
1654,Frank,31,75066.0,2019-07-12,IT,Bachelor's,4.0,3,3336,0,0.42244528251371505,6
1655,Charlie,38,61823.0,2019-07-13,Finanace,Bachelor's,15.0,1,4323,0,3.179145974552788,5
1656,David,32,97251.0,2019-07-14,IT ,PhD,22.0,3,8120,0,5.251949217004014,10
1657,Alice,36,50960.0,2019-07-15,IT ,High School,0.0,3,8859,1,6.606698560132248,10
1658,Frank,48,93042.0,2019-07-16,IT,Master's,18.0,4,1099,1,2.599406842551354,7
1659,Frank,24,68330.0,2019-07-17,IT ,High School,13.0,5,4656,0,1.125805344855769,6
1660,Charlie,46,74486.0,2019-07-18,IT,Bachelor's,2.0,2,7786,0,0.5350717174546118,4
1661,Bob,48,82497.0,2019-07-19,Finance,Bachelor's,1.0,3,$1693,0,1.2719203957077971,10
1662,Grace,33,60546.0,2019-07-20,Marketing,Master's,23.0,3,5801,0,2.3294192415508315,9
1663,Hank,13,82963.0,2019-07-21,Finance,Bachelor's,4.0,2,9209,1,0.6557004615960197,7
1664,Bob,28,29386.0,2019-07-22,IT,PhD,16.0,3,4709,1,9.142018263760363,1
1665,Charlie,47,59200.0,2019-07-23,IT,Bachelor's,27.0,3,3770,0,6.8230259980316355,8
1666,Frank,34,56139.0,2019-07-24,Finance,PhD,17.0,3,2030,0,0.1005375557968924,4
1667,Bob,25,51197.0,2019-07-25,Marketing,Master's,0.0,4,5475,0,2.4763474612708087,7
1668,David,29,66775.0,2019-07-26,IT,PhD,14.0,4,5209,1,4.672085034885884,2
1669,Alice,43,75786.0,2019-07-27,Finance,Bachelor's,21.0,2,7995,0,0.844670450309289,3
1670,Charlie,40,80539.0,2019-07-28,Marketing,Bachelor's,8.0,4,2619,0,2.2263583480025293,1
1671,David,32,73613.0,2019-07-29,Finanace,Bachelor's,26.0,4,3516,1,1.5625868812061827,2
1672,Eve,31,60014.0,2019-07-30,HR,Master's,22.0,4,8995,1,0.6565070214885194,5
1673,Eve,31,75535.0,2019-07-31,IT,Master's,4.0,3,2125,1,2.8614901722878034,2
1674,Hank,25,71864.0,2019-08-01,IT,High School,27.0,4,9684,0,15.197893251934676,6
1675,David,51,84040.0,2019-08-02,IT ,High School,12.0,4,7906,0,1.3637482825111034,6
1676,David,31,81654.0,2019-08-03,Finanace,Master's,18.0,3,6604,0,2.4114252156538196,6
1677,Frank,47,70457.0,2019-08-04,Finanace,Master's,27.0,3,4036,1,1.1918421427502217,3
1678,Charlie,50,56541.0,2019-08-05,Finance,PhD,27.0,5,3526,1,6.285459783808749,3
1679,David,44,60205.0,2019-08-06,Marketing,High School,23.0,4,1166,1,5.998625588243545,10
1680,Grace,30,61753.0,2019-08-07,HR,High School,9.0,5,5189,0,0.5908685641928842,7
1681,Hank,39,,2019-08-08,Finance,Bachelor's,,4,$8348,1,6.906221898066904,4
1682,Eve,34,74020.0,2019-08-09,HR,Master's,24.0,4,1575,0,0.4928863823370617,6
1683,Charlie,25,80727.0,2019-08-10,IT,PhD,20.0,2,8171,0,0.3009197901616717,8
1684,Hank,38,69233.0,2019-08-11,Finanace,PhD,13.0,3,9797,0,3.174726268237136,3
